CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14488,51,2,1047.43,2,2,3,223,Potential Loyalist
14489,207,1,463.38,1,1,2,112,Others
14491,175,2,340.93,1,2,2,122,Potential Loyalist
14493,7,7,2362.84,4,4,4,444,Champion
14494,25,1,139.56,3,1,1,311,Others
14495,50,2,123.8,3,2,1,321,Potential Loyalist
14496,311,2,538.8100000000001,1,2,2,122,Potential Loyalist
14497,301,2,457.47,1,2,2,122,Potential Loyalist
14498,42,5,1957.32,3,3,4,334,Loyal Customer
14499,26,3,808.44,3,3,3,333,Loyal Customer
14500,88,3,356.85,2,3,2,232,Potential Loyalist
14501,64,3,190.31,2,3,1,231,Potential Loyalist
14502,19,14,2310.18,3,4,4,344,Loyal Customer
14503,3,6,3543.26,4,4,4,444,Champion
14504,47,4,673.26,3,3,3,333,Loyal Customer
14505,17,11,5772.49,3,4,4,344,Loyal Customer
14506,17,5,1960.65,3,3,4,334,Loyal Customer
14507,23,7,1352.88,3,4,3,343,Loyal Customer
14508,22,2,268.05,3,2,1,321,Potential Loyalist
14511,11,6,1267.4099999999999,4,4,3,443,Loyal Customer
14512,187,2,275.28,1,2,1,121,Potential Loyalist
14513,100,4,438.49,2,3,2,232,Potential Loyalist
14514,61,3,990.2,2,3,3,233,Loyal Customer
14515,17,6,2076.89,3,4,4,344,Loyal Customer
14517,33,2,330.45,3,2,2,322,Potential Loyalist
14518,64,1,174.37,2,1,1,211,Others
14520,1,2,270.6,4,2,1,421,Others
14522,24,4,974.54,3,3,3,333,Loyal Customer
14523,108,1,241.09,2,1,1,211,Others
14524,31,9,1843.83,3,4,4,344,Loyal Customer
14525,8,13,4105.07,4,4,4,444,Champion
14527,2,86,7709.69,4,4,4,444,Champion
14528,37,1,364.21999999999997,3,1,2,312,Others
14529,60,3,578.61,2,3,2,232,Potential Loyalist
14530,25,6,2862.11,3,4,4,344,Loyal Customer
14532,236,4,932.85,1,3,3,133,Loyal Customer
14533,24,9,1812.6200000000001,3,4,4,344,Loyal Customer
14534,2,25,4025.6,4,4,4,444,Champion
14535,59,4,2831.7400000000002,2,3,4,234,Loyal Customer
14536,259,1,170.95,1,1,1,111,Lost Customer
14537,57,1,355.56,2,1,2,212,Others
14538,64,2,388.25,2,2,2,222,Potential Loyalist
14539,15,2,537.48,4,2,2,422,Others
14540,9,3,952.66,4,3,3,433,Loyal Customer
14541,58,8,1453.35,2,4,3,243,Loyal Customer
14542,185,1,103.25,1,1,1,111,Lost Customer
14543,3,21,2916.17,4,4,4,444,Champion
14544,24,2,2004.3,3,2,4,324,Potential Loyalist
14546,4,9,2482.86,4,4,4,444,Champion
14547,3,9,3953.9500000000003,4,4,4,444,Champion
14548,150,2,652.8,1,2,3,123,At Risk
14549,311,1,289.24,1,1,1,111,Lost Customer
14550,10,2,757.37,4,2,3,423,Others
14551,18,2,186.23,3,2,1,321,Potential Loyalist
14552,151,1,164.22,1,1,1,111,Lost Customer
14553,19,5,859.27,3,3,3,333,Loyal Customer
14554,10,4,2279.4900000000002,4,3,4,434,Loyal Customer
14555,57,2,312.54,2,2,2,222,Potential Loyalist
14557,64,2,0.0,2,2,1,221,Potential Loyalist
14560,7,24,2174.18,4,4,4,444,Champion
14561,75,3,1080.76,2,3,3,233,Loyal Customer
14562,3,22,4676.62,4,4,4,444,Champion
14565,95,6,3073.77,2,4,4,244,Loyal Customer
14566,110,1,1432.0,2,1,3,213,Others
14567,35,3,1524.46,3,3,3,333,Loyal Customer
14569,1,1,227.39,4,1,1,411,Others
14570,280,2,218.06,1,2,1,121,Potential Loyalist
14572,3,10,2775.39,4,4,4,444,Champion
14573,179,13,1590.12,1,4,3,143,Loyal Customer
14576,372,1,35.400000000000006,1,1,1,111,Lost Customer
14577,12,4,859.71,4,3,3,433,Loyal Customer
14578,3,1,168.63,4,1,1,411,Others
14581,16,1,138.6,4,1,1,411,Others
14582,40,1,114.11,3,1,1,311,Others
14583,5,5,986.96,4,3,3,433,Loyal Customer
14584,169,5,1020.06,1,3,3,133,Loyal Customer
14585,50,1,157.05,3,1,1,311,Others
14586,227,3,134.16,1,3,1,131,Potential Loyalist
14587,18,10,1577.39,3,4,3,343,Loyal Customer
14589,371,1,39.75,1,1,1,111,Lost Customer
14591,15,4,1320.21,4,3,3,433,Loyal Customer
14592,35,3,557.94,3,3,2,332,Potential Loyalist
14593,21,3,617.15,3,3,2,332,Potential Loyalist
14594,7,2,363.33,4,2,2,422,Others
14595,19,6,1740.6,3,4,4,344,Loyal Customer
14597,11,2,866.24,4,2,3,423,Others
14598,44,1,221.97,3,1,1,311,Others
14600,305,1,393.33000000000004,1,1,2,112,Others
14601,10,1,213.96,4,1,1,411,Others
14603,274,1,660.0,1,1,3,113,At Risk
14606,1,128,11633.35,4,4,4,444,Champion
14607,15,17,10981.1,4,4,4,444,Champion
14608,4,4,1785.15,4,3,4,434,Loyal Customer
14609,72,4,601.56,2,3,2,232,Potential Loyalist
14616,242,3,406.08000000000004,1,3,2,132,Potential Loyalist
14618,9,4,538.59,4,3,2,432,Others
14619,239,2,379.51,1,2,2,122,Potential Loyalist
14620,204,3,393.28000000000003,1,3,2,132,Potential Loyalist
14621,1,6,1765.76,4,4,4,444,Champion
14622,184,1,320.58000000000004,1,1,2,112,Others
14623,32,6,866.8000000000001,3,4,3,343,Loyal Customer
14624,57,2,225.85,2,2,1,221,Potential Loyalist
14625,185,5,848.48,1,3,3,133,Loyal Customer
14626,8,7,2757.07,4,4,4,444,Champion
14627,311,1,-21.85,1,1,1,111,Lost Customer
14628,91,2,671.96,2,2,3,223,Potential Loyalist
14629,4,3,935.46,4,3,3,433,Loyal Customer
14631,50,3,1006.98,3,3,3,333,Loyal Customer
14632,262,1,114.56,1,1,1,111,Lost Customer
14633,266,1,344.90000000000003,1,1,2,112,Others
14636,36,2,609.85,3,2,2,322,Potential Loyalist
14638,50,1,443.6,3,1,2,312,Others
14639,52,8,2952.34,2,4,4,244,Loyal Customer
14640,15,8,2024.45,4,4,4,444,Champion
14641,21,1,110.46,3,1,1,311,Others
14642,58,1,96.12,2,1,1,211,Others
14643,170,3,668.61,1,3,3,133,Loyal Customer
14644,9,4,780.46,4,3,3,433,Loyal Customer
14645,156,2,597.09,1,2,2,122,Potential Loyalist
14646,1,77,279489.02,4,4,4,444,Champion
14647,201,1,236.04000000000002,1,1,1,111,Lost Customer
14649,4,4,1402.59,4,3,3,433,Loyal Customer
14651,67,2,653.75,2,2,3,223,Potential Loyalist
14652,77,1,114.18,2,1,1,211,Others
14653,1,7,1926.65,4,4,4,444,Champion
14655,3,5,1930.15,4,3,4,434,Loyal Customer
14656,169,2,291.05,1,2,1,121,Potential Loyalist
14657,17,5,838.27,3,3,3,333,Loyal Customer
14658,5,2,247.15,4,2,1,421,Others
14659,8,12,2456.53,4,4,4,444,Champion
14660,86,2,285.74,2,2,1,221,Potential Loyalist
14661,26,1,107.95,3,1,1,311,Others
14662,28,4,741.37,3,3,3,333,Loyal Customer
14664,19,2,636.24,3,2,2,322,Potential Loyalist
14665,60,7,1258.38,2,4,3,243,Loyal Customer
14666,24,1,195.25,3,1,1,311,Others
14667,10,27,9165.04,4,4,4,444,Champion
14669,241,3,1259.24,1,3,3,133,Loyal Customer
14670,280,2,392.86,1,2,2,122,Potential Loyalist
14672,234,2,765.55,1,2,3,123,At Risk
14673,3,5,1736.4,4,3,4,434,Loyal Customer
14675,16,1,596.36,4,1,2,412,Others
14676,31,8,2543.2400000000002,3,4,4,344,Loyal Customer
14679,371,1,-2.55,1,1,1,111,Lost Customer
14680,25,23,26932.34,3,4,4,344,Loyal Customer
14681,71,3,498.95,2,3,2,232,Potential Loyalist
14682,187,2,52.0,1,2,1,121,Potential Loyalist
14684,25,5,1201.51,3,3,3,333,Loyal Customer
14687,106,1,628.38,2,1,2,212,Others
14688,7,27,5055.61,4,4,4,444,Champion
14689,208,1,112.8,1,1,1,111,Lost Customer
14690,44,3,341.96,3,3,2,332,Potential Loyalist
14691,30,5,2114.33,3,3,4,334,Loyal Customer
14692,137,5,582.05,2,3,2,232,Potential Loyalist
14693,264,1,172.9,1,1,1,111,Lost Customer
14696,4,9,2070.97,4,4,4,444,Champion
14697,218,2,188.60999999999999,1,2,1,121,Potential Loyalist
14698,1,5,1217.27,4,3,3,433,Loyal Customer
14699,214,1,109.13000000000001,1,1,1,111,Lost Customer
14700,32,3,2195.1,3,3,4,334,Loyal Customer
14701,10,12,2462.94,4,4,4,444,Champion
14702,1,18,3210.29,4,4,4,444,Champion
14703,14,1,318.17,4,1,2,412,Others
14704,11,9,1493.96,4,4,3,443,Loyal Customer
14705,198,1,179.0,1,1,1,111,Lost Customer
14708,2,4,1096.67,4,3,3,433,Loyal Customer
14709,15,14,4911.14,4,4,4,444,Champion
14710,14,4,599.48,4,3,2,432,Others
14711,10,12,2809.02,4,4,4,444,Champion
14712,29,3,917.07,3,3,3,333,Loyal Customer
14713,9,12,2660.1,4,4,4,444,Champion
14714,24,1,160.19,3,1,1,311,Others
14715,24,4,867.38,3,3,3,333,Loyal Customer
14716,43,2,307.51,3,2,2,322,Potential Loyalist
14719,1,6,1571.89,4,4,3,443,Loyal Customer
14720,5,3,663.81,4,3,3,433,Loyal Customer
14722,147,1,180.42000000000002,1,1,1,111,Lost Customer
14723,10,6,1122.3600000000001,4,4,3,443,Loyal Customer
14725,24,1,655.58,3,1,3,313,Others
14727,274,1,268.58,1,1,1,111,Lost Customer
14729,373,1,313.49,1,1,2,112,Others
14730,1,8,1897.57,4,4,4,444,Champion
14731,47,3,380.02,3,3,2,332,Potential Loyalist
14732,8,10,2686.34,4,4,4,444,Champion
14733,9,15,9451.54,4,4,4,444,Champion
14735,3,34,5807.6900000000005,4,4,4,444,Champion
14737,3,3,1164.55,4,3,3,433,Loyal Customer
14738,39,9,1289.94,3,4,3,343,Loyal Customer
14739,2,8,3899.1,4,4,4,444,Champion
14740,191,4,1423.21,1,3,3,133,Loyal Customer
14741,11,6,1400.34,4,4,3,443,Loyal Customer
14744,16,9,1088.53,4,4,3,443,Loyal Customer
14745,112,6,1167.16,2,4,3,243,Loyal Customer
14747,247,2,294.3,1,2,2,122,Potential Loyalist
14748,29,6,1311.79,3,4,3,343,Loyal Customer
14752,43,1,389.64,3,1,2,312,Others
14753,87,1,563.15,2,1,2,212,Others
14754,44,2,638.05,3,2,2,322,Potential Loyalist
14755,9,12,4965.38,4,4,4,444,Champion
14756,15,1,738.96,4,1,3,413,Others
14757,75,1,420.5,2,1,2,212,Others
14758,144,4,1484.06,1,3,3,133,Loyal Customer
14759,4,3,1625.97,4,3,4,434,Loyal Customer
14760,294,2,53.8,1,2,1,121,Potential Loyalist
14761,58,2,255.9,2,2,1,221,Potential Loyalist
14762,263,1,300.52,1,1,2,112,Others
14764,43,2,250.55,3,2,1,321,Potential Loyalist
14765,29,3,254.11,3,3,1,331,Potential Loyalist
14766,8,8,2423.07,4,4,4,444,Champion
14768,17,3,139.5,3,3,1,331,Potential Loyalist
14769,2,10,10383.83,4,4,4,444,Champion
14770,232,2,876.42,1,2,3,123,At Risk
14772,112,1,139.26,2,1,1,211,Others
14775,58,3,1011.9,2,3,3,233,Loyal Customer
14776,51,13,2195.58,2,4,4,244,Loyal Customer
14777,4,2,-17.45,4,2,1,421,Others
14778,127,2,730.86,2,2,3,223,Potential Loyalist
14779,280,3,386.15,1,3,2,132,Potential Loyalist
14780,54,2,447.68,2,2,2,222,Potential Loyalist
14782,319,1,200.10000000000002,1,1,1,111,Lost Customer
14784,26,2,289.99,3,2,1,321,Potential Loyalist
14785,10,2,77.4,4,2,1,421,Others
14788,7,2,679.4399999999999,4,2,3,423,Others
14789,28,1,197.64,3,1,1,311,Others
14790,16,4,745.06,4,3,3,433,Loyal Customer
14792,63,2,0.0,2,2,1,221,Potential Loyalist
14793,4,2,214.14,4,2,1,421,Others
14794,2,9,1272.11,4,4,3,443,Loyal Customer
14795,166,1,131.45000000000002,1,1,1,111,Lost Customer
14796,1,27,7792.51,4,4,4,444,Champion
14798,52,3,173.74,2,3,1,231,Potential Loyalist
14799,51,1,157.7,2,1,1,211,Others
14800,47,16,4228.39,3,4,4,344,Loyal Customer
14801,61,1,189.34,2,1,1,211,Others
14803,162,3,845.55,1,3,3,133,Loyal Customer
14804,8,1,353.27,4,1,2,412,Others
14805,15,4,546.4,4,3,2,432,Others
14806,75,1,193.39000000000001,2,1,1,211,Others
14808,39,15,2152.8,3,4,4,344,Loyal Customer
14810,40,11,2085.33,3,4,4,344,Loyal Customer
14813,369,2,152.88,1,2,1,121,Potential Loyalist
14815,36,2,778.5,3,2,3,323,Potential Loyalist
14816,197,1,271.85,1,1,1,111,Lost Customer
14817,200,2,1110.34,1,2,3,123,At Risk
14818,73,3,657.8,2,3,3,233,Loyal Customer
14819,64,2,272.07,2,2,1,221,Potential Loyalist
14820,21,4,507.29,3,3,2,332,Potential Loyalist
14821,366,1,48.800000000000004,1,1,1,111,Lost Customer
14823,180,3,321.43,1,3,2,132,Potential Loyalist
14824,10,4,1127.71,4,3,3,433,Loyal Customer
14825,3,12,2221.01,4,4,4,444,Champion
14828,196,3,2139.76,1,3,4,134,Loyal Customer
14829,29,6,644.65,3,4,3,343,Loyal Customer
14830,53,1,188.88,2,1,1,211,Others
14834,17,8,1698.35,3,4,4,344,Loyal Customer
14836,10,3,102.44999999999999,4,3,1,431,Others
14837,89,5,1641.2,2,3,4,234,Loyal Customer
14840,267,1,62.85,1,1,1,111,Lost Customer
14841,53,6,3295.76,2,4,4,244,Loyal Customer
14842,35,8,2456.8,3,4,4,344,Loyal Customer
14844,63,4,3189.81,2,3,4,234,Loyal Customer
14847,148,1,309.4,1,1,2,112,Others
14849,21,28,7904.28,3,4,4,344,Loyal Customer
14850,311,2,278.15,1,2,1,121,Potential Loyalist
14851,23,2,511.35,3,2,2,322,Potential Loyalist
14852,58,6,2836.69,2,4,4,244,Loyal Customer
14853,8,3,463.05,4,3,2,432,Others
14854,78,8,2730.09,2,4,4,244,Loyal Customer
14855,119,2,645.65,2,2,3,223,Potential Loyalist
14856,36,3,1290.53,3,3,3,333,Loyal Customer
14857,59,3,1165.65,2,3,3,233,Loyal Customer
14859,12,5,1352.04,4,3,3,433,Loyal Customer
14860,8,2,168.62,4,2,1,421,Others
14861,52,1,125.79,2,1,1,211,Others
14862,25,2,841.1999999999999,3,2,3,323,Potential Loyalist
14863,29,1,266.76,3,1,1,311,Others
14865,7,2,52.2,4,2,1,421,Others
14866,10,13,14197.45,4,4,4,444,Champion
14867,185,4,701.33,1,3,3,133,Loyal Customer
14868,3,9,2939.64,4,4,4,444,Champion
14869,3,3,717.7,4,3,3,433,Loyal Customer
14870,261,1,327.25,1,1,2,112,Others
14871,3,4,501.28000000000003,4,3,2,432,Others
14873,210,1,519.68,1,1,2,112,Others
14875,9,5,1448.72,4,3,3,433,Loyal Customer
14878,12,9,1476.09,4,4,3,443,Loyal Customer
14880,77,3,690.59,2,3,3,233,Loyal Customer
14881,19,1,255.4,3,1,1,311,Others
14882,26,2,589.7,3,2,2,322,Potential Loyalist
14883,18,7,756.64,3,4,3,343,Loyal Customer
14885,131,1,765.3199999999999,2,1,3,213,Others
14886,252,1,364.8,1,1,2,112,Others
14887,79,1,1862.0,2,1,4,214,Others
14888,207,1,369.2,1,1,2,112,Others
14889,336,1,135.9,1,1,1,111,Lost Customer
14890,253,1,125.65,1,1,1,111,Lost Customer
14891,148,2,554.38,1,2,2,122,Potential Loyalist
14893,9,2,1237.8500000000001,4,2,3,423,Others
14894,85,1,655.75,2,1,3,213,Others
14895,7,24,11020.26,4,4,4,444,Champion
14896,204,2,468.77000000000004,1,2,2,122,Potential Loyalist
14897,7,4,1366.38,4,3,3,433,Loyal Customer
14898,23,8,1194.11,3,4,3,343,Loyal Customer
14901,11,10,1414.99,4,4,3,443,Loyal Customer
14902,21,2,314.11,3,2,2,322,Potential Loyalist
14903,21,10,2729.18,3,4,4,344,Loyal Customer
14904,2,2,1025.44,4,2,3,423,Others
14905,154,3,599.9,1,3,2,132,Potential Loyalist
14907,3,10,3478.85,4,4,4,444,Champion
14908,74,1,277.8,2,1,1,211,Others
14910,2,7,389.86,4,4,2,442,Others
14911,1,248,132458.73,4,4,4,444,Champion
14912,16,3,841.52,4,3,3,433,Loyal Customer
14913,35,4,1227.43,3,3,3,333,Loyal Customer
14915,85,3,258.83,2,3,1,231,Potential Loyalist
14916,70,5,1264.84,2,3,3,233,Loyal Customer
14918,115,2,1610.15,2,2,4,224,Potential Loyalist
14920,212,2,977.77,1,2,3,123,At Risk
14921,30,2,1316.07,3,2,3,323,Potential Loyalist
14923,50,1,749.1,3,1,3,313,Others
14924,245,1,310.05,1,1,2,112,Others
14929,32,1,223.88,3,1,1,311,Others
14930,108,3,2362.96,2,3,4,234,Loyal Customer
14931,4,6,964.6800000000001,4,4,3,443,Loyal Customer
14932,365,1,363.53,1,1,2,112,Others
14934,72,3,1888.84,2,3,4,234,Loyal Customer
14935,297,1,1784.71,1,1,4,114,At Risk
14936,9,9,8117.42,4,4,4,444,Champion
14937,56,4,1617.63,2,3,4,234,Loyal Customer
14944,29,14,5842.95,3,4,4,344,Loyal Customer
14946,14,1,100.9,4,1,1,411,Others
14947,72,2,290.82,2,2,1,221,Potential Loyalist
14948,23,7,1066.57,3,4,3,343,Loyal Customer
14950,8,2,361.25,4,2,2,422,Others
14951,79,1,311.69,2,1,2,212,Others
14952,46,15,7912.79,3,4,4,344,Loyal Customer
14953,25,1,285.67,3,1,1,311,Others
14954,12,1,294.85,4,1,2,412,Others
14957,253,1,58.49,1,1,1,111,Lost Customer
14958,147,3,483.72999999999996,1,3,2,132,Potential Loyalist
14959,59,5,684.97,2,3,3,233,Loyal Customer
14960,8,2,221.27,4,2,1,421,Others
14961,10,12,7006.58,4,4,4,444,Champion
14962,270,1,126.7,1,1,1,111,Lost Customer
14963,9,5,1472.34,4,3,3,433,Loyal Customer
14964,247,1,206.21,1,1,1,111,Lost Customer
14965,96,2,596.09,2,2,2,222,Potential Loyalist
14966,14,1,183.02,4,1,1,411,Others
14967,49,1,463.8,3,1,2,312,Others
14968,30,1,147.59,3,1,1,311,Others
14970,68,4,1592.06,2,3,3,233,Loyal Customer
14971,35,3,1097.98,3,3,3,333,Loyal Customer
14972,128,1,114.77,2,1,1,211,Others
14973,107,3,1314.45,2,3,3,233,Loyal Customer
14974,37,1,89.94,3,1,1,311,Others
14975,57,1,279.94,2,1,1,211,Others
14976,57,8,765.86,2,4,3,243,Loyal Customer
14978,72,5,1921.3700000000001,2,3,4,234,Loyal Customer
14981,246,1,102.12,1,1,1,111,Lost Customer
14984,19,2,202.37,3,2,1,321,Potential Loyalist
14985,198,2,292.01,1,2,2,122,Potential Loyalist
14987,15,2,326.4,4,2,2,422,Others
14988,211,1,334.54,1,1,2,112,Others
14995,38,2,231.98000000000002,3,2,1,321,Potential Loyalist
14997,46,4,540.98,3,3,2,332,Potential Loyalist
14998,170,2,414.87,1,2,2,122,Potential Loyalist
15000,47,1,490.52,3,1,2,312,Others
15002,115,4,1641.76,2,3,4,234,Loyal Customer
15004,147,1,1220.77,1,1,3,113,At Risk
15005,15,35,6160.54,4,4,4,444,Champion
15006,51,1,480.38,2,1,2,212,Others
15007,159,1,156.91,1,1,1,111,Lost Customer
15009,12,3,1259.43,4,3,3,433,Loyal Customer
15010,35,1,308.94,3,1,2,312,Others
15012,53,2,405.04,2,2,2,222,Potential Loyalist
15014,43,2,257.67,3,2,1,321,Potential Loyalist
15016,172,1,170.04,1,1,1,111,Lost Customer
15017,33,1,125.58,3,1,1,311,Others
15018,38,4,456.26,3,3,2,332,Potential Loyalist
15019,266,1,252.81,1,1,1,111,Lost Customer
15021,8,13,1829.23,4,4,4,444,Champion
15022,11,4,852.39,4,3,3,433,Loyal Customer
15023,3,12,6680.81,4,4,4,444,Champion
15024,9,10,1636.43,4,4,4,444,Champion
15025,33,1,361.96,3,1,2,312,Others
15026,80,3,469.0,2,3,2,232,Potential Loyalist
15027,30,6,1051.95,3,4,3,343,Loyal Customer
15028,8,4,627.13,4,3,2,432,Others
15030,71,2,518.28,2,2,2,222,Potential Loyalist
15031,4,4,653.19,4,3,3,433,Loyal Customer
15032,256,5,4464.1,1,3,4,134,Loyal Customer
15033,4,11,2541.53,4,4,4,444,Champion
15034,15,11,4243.21,4,4,4,444,Champion
15035,89,1,252.73000000000002,2,1,1,211,Others
15036,72,3,429.56,2,3,2,232,Potential Loyalist
15038,43,7,645.84,3,4,3,343,Loyal Customer
15039,9,52,19638.59,4,4,4,444,Champion
15041,170,1,179.93,1,1,1,111,Lost Customer
15042,199,1,135.93,1,1,1,111,Lost Customer
15043,31,1,537.0,3,1,2,312,Others
15044,19,22,7563.88,3,4,4,344,Loyal Customer
15045,151,3,633.66,1,3,2,132,Potential Loyalist
15046,9,16,4940.66,4,4,4,444,Champion
15047,269,1,343.62,1,1,2,112,Others
15048,65,5,377.52,2,3,2,232,Potential Loyalist
15049,273,1,121.17000000000002,1,1,1,111,Lost Customer
15050,25,5,1682.77,3,3,4,334,Loyal Customer
15051,23,3,1383.3600000000001,3,3,3,333,Loyal Customer
15052,319,1,207.73000000000002,1,1,1,111,Lost Customer
15053,4,3,693.95,4,3,3,433,Loyal Customer
15054,12,2,302.1,4,2,2,422,Others
15057,275,2,1489.5,1,2,3,123,At Risk
15058,25,11,2102.54,3,4,4,344,Loyal Customer
15059,40,11,1325.82,3,4,3,343,Loyal Customer
15060,8,4,294.25,4,3,2,432,Others
15061,3,55,54228.74,4,4,4,444,Champion
15062,71,4,987.86,2,3,3,233,Loyal Customer
15063,213,1,370.79999999999995,1,1,2,112,Others
15065,37,6,3135.98,3,4,4,344,Loyal Customer
15066,31,2,760.59,3,2,3,323,Potential Loyalist
15067,78,3,1744.76,2,3,4,234,Loyal Customer
15068,46,2,553.36,3,2,2,322,Potential Loyalist
15069,179,1,1109.53,1,1,3,113,At Risk
15070,372,1,106.2,1,1,1,111,Lost Customer
15071,93,2,982.07,2,2,3,223,Potential Loyalist
15073,9,4,612.43,4,3,2,432,Others
15074,105,1,735.67,2,1,3,213,Others
15075,77,1,773.03,2,1,3,213,Others
15076,172,1,880.85,1,1,3,113,At Risk
15078,7,38,9623.35,4,4,4,444,Champion
15079,212,5,893.66,1,3,3,133,Loyal Customer
15081,22,6,487.35,3,4,2,342,Potential Loyalist
15083,256,1,88.2,1,1,1,111,Lost Customer
15087,281,1,306.94,1,1,2,112,Others
15088,21,3,1140.27,3,3,3,333,Loyal Customer
15089,10,6,2420.84,4,4,4,444,Champion
15090,308,1,381.32,1,1,2,112,Others
15091,53,2,476.96,2,2,2,222,Potential Loyalist
15092,215,2,457.81,1,2,2,122,Potential Loyalist
15093,18,9,4410.14,3,4,4,344,Loyal Customer
15095,103,5,1364.7,2,3,3,233,Loyal Customer
15096,42,1,219.39000000000001,3,1,1,311,Others
15097,4,1,248.08,4,1,1,411,Others
15098,182,5,649.5,1,3,3,133,Loyal Customer
15099,84,1,410.48,2,1,2,212,Others
15100,330,6,635.1,1,4,2,142,Potential Loyalist
15101,8,3,310.03,4,3,2,432,Others
15103,31,2,703.36,3,2,3,323,Potential Loyalist
15104,166,3,968.64,1,3,3,133,Loyal Customer
15105,18,7,2298.93,3,4,4,344,Loyal Customer
15106,17,7,1407.73,3,4,3,343,Loyal Customer
15107,311,8,247.66,1,4,1,141,Potential Loyalist
15108,141,5,1291.75,2,3,3,233,Loyal Customer
15109,240,2,463.75,1,2,2,122,Potential Loyalist
15110,23,7,973.2,3,4,3,343,Loyal Customer
15111,29,3,1567.48,3,3,3,333,Loyal Customer
15113,9,4,3339.5099999999998,4,3,4,434,Loyal Customer
15114,30,10,2760.56,3,4,4,344,Loyal Customer
15115,18,1,340.11,3,1,2,312,Others
15116,17,4,1352.75,3,3,3,333,Loyal Customer
15117,14,6,1550.13,4,4,3,443,Loyal Customer
15118,134,1,244.8,2,1,1,211,Others
15119,245,1,266.4,1,1,1,111,Lost Customer
15120,129,2,343.82,2,2,2,222,Potential Loyalist
15121,50,2,457.72,3,2,2,322,Potential Loyalist
15122,85,6,1612.13,2,4,4,244,Loyal Customer
15123,7,2,2199.31,4,2,4,424,Others
15124,22,2,184.19,3,2,1,321,Potential Loyalist
15125,25,23,11117.05,3,4,4,344,Loyal Customer
15127,65,1,406.53,2,1,2,212,Others
15128,60,8,1419.54,2,4,3,243,Loyal Customer
15129,50,11,3447.4,3,4,4,344,Loyal Customer
15130,169,1,330.11,1,1,2,112,Others
15132,18,5,977.9300000000001,3,3,3,333,Loyal Customer
15133,127,3,982.42,2,3,3,233,Loyal Customer
15134,14,8,1387.99,4,4,3,443,Loyal Customer
15135,233,2,127.15,1,2,1,121,Potential Loyalist
15136,2,5,1282.45,4,3,3,433,Loyal Customer
15139,239,2,178.96,1,2,1,121,Potential Loyalist
15140,52,8,2350.0,2,4,4,244,Loyal Customer
15142,46,1,498.74,3,1,2,312,Others
15143,225,1,259.45,1,1,1,111,Lost Customer
15144,8,18,6530.04,4,4,4,444,Champion
15145,4,4,1194.73,4,3,3,433,Loyal Customer
15146,164,3,1313.66,1,3,3,133,Loyal Customer
15147,218,2,608.65,1,2,2,122,Potential Loyalist
15148,10,1,301.29,4,1,2,412,Others
15149,133,1,520.8000000000001,2,1,2,212,Others
15150,17,11,5280.83,3,4,4,344,Loyal Customer
15152,9,16,4684.24,4,4,4,444,Champion
15153,31,1,329.25,3,1,2,312,Others
15154,74,2,224.73,2,2,1,221,Potential Loyalist
15156,1,3,961.49,4,3,3,433,Loyal Customer
15157,3,5,1869.5,4,3,4,434,Loyal Customer
15158,45,1,401.40000000000003,3,1,2,312,Others
15159,1,34,18573.68,4,4,4,444,Champion
15160,357,1,158.16,1,1,1,111,Lost Customer
15163,18,2,304.47,3,2,2,322,Potential Loyalist
15164,68,3,824.58,2,3,3,233,Loyal Customer
15165,373,1,487.75,1,1,2,112,Others
15167,320,1,158.8,1,1,1,111,Lost Customer
15168,25,1,106.56,3,1,1,311,Others
15171,324,2,1034.5,1,2,3,123,At Risk
15172,8,5,1624.05,4,3,4,434,Loyal Customer
15174,322,1,135.75,1,1,1,111,Lost Customer
15175,71,1,224.14,2,1,1,211,Others
15178,260,1,40.5,1,1,1,111,Lost Customer
15179,18,7,2186.2,3,4,4,344,Loyal Customer
15180,367,1,87.5,1,1,1,111,Lost Customer
15181,66,5,680.28,2,3,3,233,Loyal Customer
15182,154,2,622.85,1,2,2,122,Potential Loyalist
15184,29,2,402.2,3,2,2,322,Potential Loyalist
15185,70,1,310.62,2,1,2,212,Others
15186,14,2,411.41,4,2,2,422,Others
15187,1,18,4670.08,4,4,4,444,Champion
15189,1,53,15802.14,4,4,4,444,Champion
15192,119,3,1044.32,2,3,3,233,Loyal Customer
15193,60,1,499.32,2,1,2,212,Others
15194,3,22,7521.17,4,4,4,444,Champion
15195,2,1,3861.0,4,1,4,414,Others
15197,8,5,656.44,4,3,3,433,Loyal Customer
15198,92,2,193.64,2,2,1,221,Potential Loyalist
15199,59,4,1268.7,2,3,3,233,Loyal Customer
15201,78,11,927.84,2,4,3,243,Loyal Customer
15203,25,6,1827.8,3,4,4,344,Loyal Customer
